0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.086286766	0	0	0	0	0	0.025846467	0.052828998	0.174538892	0.036117693	0	0	0	0	0.021221464	0	0	0.14348119	0.003713035	0	0.07954888	0.18976349	0.301641503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.01E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.884612737	0.422999122	0.06595052	0.166598582	0.325624545	0.72123711	1.408265499	0.567705554	0.653918379	0.190733723	0.732321975	0.386537217	0.108211047	0.014678711	0.517903339	1.270888711	0.318171328	0.058912779	0.247852877	1.691505406	2.384152439	1.307900827	1.708944252	0.199432518	0.435999133	0.056031575	0.74409512	0.952873191	3.966449551	1.830836585	1.509568624	1.775725381	0.831170406	0.314875211	1.769832612	0.083618878	0.117460313	2.676920584	1.1766047	0.137518459	2.675514304	1.216015957	0.104735183	0.417247501	0.546014225	0.10663558	0.933580247	0.735103721	0.558985505	0.260479673	0.453861174	0.044707821	0.415999357	0.328999425	0.223162861	0.799270175	0.095075745	0.186853387	0.189999315	0.001502641	0.013928799	0.051430001	0.560605597	0.565680063	0.160148443	0.543849358	0.690550564	0.016652909	0.219845101	0.058538178	0.110140567	7.58E-07	7.67E-07	0	2.88E-07	0.005455717	0.276494857	6.80E-07	7.55E-07	7.36E-07	0.042556053	0.188020493	0.362140393	0.050417859	0.056382583	0.044399712	0.009444316	1.086999696	0.161838616	0.06989222	2.45E-08	6.26E-07	0	3.233271951	0.410243038	4.149054449	0.481427073	2.200755965	6.58E-07	4.767695702	0.48428387	0.002172714	6.80E-07	5.65E-07	6.63E-07	6.89E-07	6.34E-07	6.22E-07
0	0.549930525	0	0.319999495	0.465248402	0.290851775	1.485999874	13.64059155	1.012462087	0.164	2.95963073	0.272340417	0.768969449	0.038474121	6.39E-07	0.19611841	0.730820203	0.236703171	0.168447464	1.923302003	0.05124724	0.534910902	8.139768138	9.938652298	1.914915227	0.152271399	0.819405105	0.280717697	0.518979225	1.748415547	1.831391943	1.443351265	3.435046034	1.598459057	3.670532099	0.551836969	1.560337383	0.175733805	5.40E-07	0.596481323	0.009873712	0.001999935	4.663573621	1.776200737	3.137927595	0.215987226	1.093917109	0.157977373	11.42258136	0.114337184	0.353999995	7.406796253	1.969910462	4.687712825	1.085618692	4.219999888	0.260927723	2.537749311	1.394723605	1.115863577	1.556155611	0.50848651	1.870130434	0.221641165	0.081114706	0.826419379	2.231861293	1.784039916	5.235400624	5.08E-07	1.377608234	1.088010659	5.41E-07	0.042586637	0.408999657	5.31E-07	7.150231376	9.762785702	1.96644961	0.061658052	0.004396573	4.39E-07	5.18E-07	0.43459243	6.374955403	4.37E-07	4.56E-07	5.21E-07	0.117780243	1.467079838	0.030802851	4.39E-07	0.106412359	0.105470808	5.09E-07	9.376999486	0.497999686	0.083657449	0.103999486	4.27E-07	0.171486854	4.09E-07	1.766083752	5.17E-07	5.20E-07	5.21E-07	3.96E-07	0.032976511	0.074999506	0.451930053
0	0.528999533	0.514999694	0	0.696999854	0.371999588	0.16999953	0.668999735	0.208999616	0.109857365	0.542999552	0.115999583	0.17399949	0.243999568	0.347999645	0.791999728	0.695999666	0.4179997	0.417999526	0.115999631	0.150999571	0.278999572	1.347999687	0.574999637	0.849999873	0.196999523	0.184999558	0.654999569	1.100999983	1.82199963	1.240999882	1.486999905	0.504999554	0.372999637	0.812999561	0.580999813	0.775999666	0.394999733	0.928999568	2.469999583	0.737999995	0.082999557	1.916999971	3.434999954	5.771999972	0.335999644	0.375999995	0.812999866	0.946999655	0.382999764	0.199999996	0.27799964	0.204999551	0.112999563	0.095999999	0.077999999	0.20499963	0.190999605	0.590999999	0.35899996	0.517999835	0.113999635	0.932999988	0.115999567	0.406999993	0.324999621	0.22099966	0.19699967	0.255999767	0	0.219999707	0.107999561	0.111999826	0	0	0	0	0.301999595	0.220999685	0.696999927	0	0	0	0.812999921	0.280999742	0	0	0	0	0.358999875	0	0	0.522999741	0	0	0.365999718	0.399999817	0.839999983	0.799999743	0.707999932	0	0.638999871	0.557999636	0	0	0	0	0	0	0
0	0.188774758	0.435828164	0.812999928	0	0.08270838	0.157999888	1.415431325	0.048765197	0.2306329	0.30360239	2.72E-07	3.17E-07	0.067904111	0.564152738	0.113097668	0.560424984	0.41646361	1.98E-07	0.030307093	2.27E-07	1.63E-07	2.809478618	0.68492718	0.908217338	1.26E-09	0.203999726	0.02164852	0.242788618	0.88527174	0.731018544	0.212556764	1.166999979	0.208583002	0.741999904	0.47326759	0.867421837	0.217000075	0.199349954	2.342173153	0.397911964	0.121999852	1.734504788	0.762733449	1.868377574	0.161384612	0.131625474	0.172579572	0.628125843	0.059578773	0.34999999	0.094409275	0.397999984	0.202409991	0.214999997	0.123999696	0.009944201	0.472999956	0.111935647	0.940874177	0.103999996	0.064594417	0.001493602	0.142364075	0.160147101	0.142736308	0.101475634	0.205891457	0.137211211	0.03123297	0.16801034	0.172085871	0.065190633	0	0	0	0.41740008	0.647610834	0.173466746	0.086015213	0	0	0	0.197754729	0.005080111	0	0	0	0	0.472115138	0	0	0.041899888	0	0	0.711926818	0.816999985	1.37998655	1.32199979	1.031716771	0	0.453071103	1.115231686	0	0	0	0	0	0	0
0	0.085327835	3.955224675	0.433999866	0.028932643	0	0.474999918	3.09191994	0.97462366	0.818420791	1.492344799	0.114662035	1.007312174	0.65020016	0.006082839	0.045555156	0.828761254	1.484198239	1.246370844	0.38162753	0.334428873	0.163805167	8.152257923	0.0028101	4.649912694	0.253101812	0.860979877	0.140970984	3.457389395	5.436547002	3.430657768	0.563426705	1.728502643	0.224019719	2.787292479	0.629251239	4.447187507	1.19597607	0.222889997	3.063243624	2.034554497	0.160999997	4.291354672	6.065463769	15.48525957	0.027841356	0.13439311	0.212999978	0.825216133	1.239342569	1.048999966	0.812169603	1.140999981	0.14820545	0.484999815	0.413999992	0.799811663	0.984883942	0.214489232	0.187909716	0.258999986	0.50481288	0.002398371	0.02510251	0.6649959	1.57E-08	1.14E-08	1.68E-08	1.28E-08	1.84E-07	1.36E-08	1.17E-08	5.66E-09	0	0	0	0.341349079	0.324666754	7.35E-09	3.75E-09	0	0	0	3.42E-09	2.44E-08	0	0	7.93E-10	1.04E-09	0.138008291	1.84E-08	0	0.484563432	1.19E-07	0	0.61546532	0.232999881	4.145071822	1.434178553	2.568022901	1.82E-08	0.593963362	0.461764331	1.45E-07	5.10E-08	2.88E-08	0	1.55E-07	4.22E-08	4.75E-08
0	0.527999918	2.78499984	0.197999923	0.157999916	0.474999902	0	3.827999866	0.303999915	0.382855271	1.765999919	0.234999914	0.606999902	0.540999918	0.791999895	0.171999915	1.682999853	1.069999921	0.567999912	0.422999912	0.363999914	0.488999899	6.850999831	2.684999868	3.213999779	0.36999992	0.408999984	0.141999917	2.095999829	2.839999867	2.088999898	1.650999861	2.546999958	1.215999898	1.346999914	0.686999912	2.563999871	0.395999919	0.791999876	5.92499976	0.59599992	0.13099992	3.584999887	3.579999774	4.666999809	0.260999917	0.46199992	0.131999917	2.491999856	0.197999913	0.116999989	1.828999892	1.003999941	1.054999872	0.755999991	0.744999987	0.918999918	1.734999934	0.344999921	0.208999996	0.301999993	0.884999892	0.471999918	1.187999888	0.804999884	0.461999904	1.016999887	1.267999881	1.333999888	0.263999908	0.593999892	1.149999937	0.784999892	0.131999918	0.131999917	0	2.91799982	2.574999877	1.491999899	1.187999896	0	0	0	0.144999916	1.229999899	0	0	0.102999918	0.131999917	1.15799991	0.131999917	0	1.055999884	0.131999921	0	1.410999858	0.816999883	0	0	0.131999921	0.131999916	0	1.161999906	0.131999918	0.052999921	0.05299992	0	0.131999921	0.131999917	0.131999919
0	0.309257496	4.508896036	0.25999993	1.53E-09	0.911903455	1.275999877	0	1.36E-08	0.136	2.515662561	0.014348611	0.156426794	0.245358355	1.69E-09	8.81E-09	0.904017613	0.192079023	0.434204394	0.372965315	0.178461486	0.066781158	6.329503923	2.966883781	8.277798744	0.098232366	1.156807514	9.12E-09	1.828197246	0.632480066	2.172229899	0.883805804	4.283999993	1.066100954	1.748372986	0.305182638	5.884698547	1.60E-08	1.93E-09	12.47303101	0.024680632	0.084999999	0.594248368	7.299046698	3.769422074	1.40E-09	0.264728274	5.92E-09	5.362762386	6.35E-09	0.244999989	4.700980372	1.646043772	2.795921128	2.946999985	2.942999994	1.166551895	6.747864194	0.827499208	0.794999984	1.133999955	2.011108851	1.303069928	0.161466612	1.080411048	0.531249307	3.315754758	3.441059526	3.080192467	0.044428166	0.604701839	2.553386635	0.030251041	0.041908916	0.105543345	0.035	3.492291564	1.532881773	0.378792463	0.238003486	0.044543203	0.074504321	0.084800881	0.042948497	2.194498813	0.044062288	0.091673567	0.240999999	0.049276948	2.470067744	0.05260341	0.052569206	1.72204735	0.051829611	0.043	1.427734729	0.314999999	0.051609393	0.031999026	0.176251068	0.0533819	0.043	1.273254635	0.043	0.110703614	0.055993037	0.103534804	0.067979845	0.180099609	0.053826938
0	0.497760396	1.095814269	0.166999999	0.171819491	0.129886148	0.207999917	0.333405568	0	0.35	0.695375563	0.066571233	0.263351008	0.473279559	0.067392558	0.114597308	0.432691517	1.093603071	0.069137251	0.10757566	0.175326286	0.386276056	1.973454877	0.531652633	1.405865455	0.211262338	0.317911768	0.077936204	1.714619818	0.094211694	4.294034573	0.384229517	1.325999999	0.895044929	0.072968357	0.074918252	0.086629413	0.198165354	0.085690291	1.390258994	0.369041842	0.094	0.936300036	0.991715551	7.886668624	0.490868468	0.678257445	0.079967212	4.548337119	1.249741982	0.558999987	0.741401848	0.499999996	0.203492451	0.287999999	0.351999998	0.084848008	0.631189889	0.133795971	0.121759614	0.147999992	0.25045343	0.281999998	0.389508211	0.489000701	0.617665554	0.173189189	0.26542574	0.626671659	0.101068419	0.338316317	0.188999893	0.387954283	0.090999725	0.095999998	0	0.240204989	0.174146334	0.192431032	0.119011792	0.053442198	0.095999998	0.095999111	0.22023143	0.167123749	0.122733683	0.120271609	0.059821248	0.127082326	0.547853331	0.154379969	1.67E-06	0.712177724	0.110138571	0	2.715929696	0.415981264	5.046003526	1.863708422	6.594381367	0.115371281	4.784295653	1.982408587	0.222657513	0.11404664	0.125573286	0.095999019	0.119963509	0.120647127	0.286799877
0	0.420377556	0.204	0.085	0.17	0.681	0.256	0.273	0.341	0	0.080815784	0.247	0.256	0.341	0.084813741	0.084813685	0.133	0.094	0.596	0.256	0.235	0.256	0.468	0.168	0.130857759	0.256	0.226857326	0.072819989	0.13	0.173	0.241	0.119	0.188857744	0.767	0.767	0.119	0.26	0.455660113	0.084813718	0.602	0.662	0.161	0.375	0.392	0.454580255	0	0.256	0.084813702	0.152	0.341	0.077901858	0.084813824	0.595857616	0.293	0.249	0.165858034	0.637	0.432854705	0.153	0.138857855	0.114857598	0.256	0.242	0	0.596	0.341	0.596	0.413146552	0.596	0	0.311	0.307	0	0	0	0	0.091	0.084813767	0.568842622	0.084813838	0	0	0	0.084813827	0.527	0	0	0	0	0.070821062	0	0	0.221	0	0	0.68085882	0.077857937	0.133856702	0.13	0.119	0	0	0.094	0	0	0	0	0	0	0
0	0.429255268	0.119827045	0.337999994	0.213787416	0.755723683	0.941999915	4.328714861	0.113852401	0.064824132	0	0.117866571	0.475468745	0.226857336	0.120465758	0.177984845	1.906040855	0.788888857	0.122071603	1.644553536	0.711880176	4.11E-09	2.229938881	2.920628393	6.779234728	0.396898246	6.30E-09	0.002581855	1.657434971	0.006629123	1.63E-08	0.87155054	1.798219161	3.008109358	2.405315998	5.28E-09	2.192873014	0.257754724	0.064999999	3.763571248	0.187272404	0.172999999	2.827205291	1.250307201	1.657697289	0.259999996	0.819996685	0.350999998	3.413423343	0.233999996	0.154999993	3.187821911	0.721733732	2.883537581	2.186679808	2.952999983	0.803495486	2.34050867	0.871577613	1.087999989	1.146999955	2.190116351	0.845463929	6.61E-09	1.4448497	0.930062842	0.907886299	2.206274652	4.062895642	1.76E-10	0.318339808	2.459233778	0.252999998	0.157780542	0.181060295	1.06E-09	12.21763689	2.687487965	5.071862376	0.220999997	0.259999997	0.129999999	0.194999996	0.512999998	3.683105501	0.182999999	0.167999999	6.49E-09	0.389999994	0.202391761	0.584999991	0.123085661	1.081541733	0.26	0	3.081797407	0.739769292	0.083638868	0.104	0.525790782	0.454999998	0.129999999	2.365366931	1.20E-09	0.223999999	0.251999997	3.56E-10	0.259999999	0.519999991	0.454999997
