0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.702467364896816093e+02,8.800114621058730791e+01,3.110190000000000055e+02,2.775410509688514793e+01,3.553797781725257323e+02,1.676646990176414249e+02,4.694305672779502174e+02,1.593820000000000050e+02,6.651419887390827057e+01,1.064379323447085284e+02,1.529050000000000011e+02,1.556718482056306812e+02,8.974610987177113941e+01,8.236877174978023675e+01,2.051166913309056099e+02,8.515606312464966265e+01,2.759990000000000236e+02,1.633067736594576616e+02,1.326036109253219593e+02,4.452050711911671783e+02,1.189479711383621350e+02,1.501913964866217270e+02,2.004459999999999980e+02,1.293930000000000007e+02,3.678980000000000246e+02,8.352100000000000080e+01,1.610929999999999893e+02,2.652274323408635155e+02,2.124890000000000043e+02,2.824739999999999895e+02,4.163349999999999795e+02,3.233860000000000241e+02,2.712459999999999809e+02,2.637000000000000099e+01,3.168475834146077545e+02,1.704039999999999964e+02,1.048709999999999951e+02,8.689900000000000091e+01,2.058527485206318275e+01,1.700269999999999868e+02,8.888200000000000500e+01,8.173317590827409163e+01,1.206520000000000010e+02,1.119300000000000068e+02,1.282729999999999961e+02,5.725850588214781212e+00,1.521406526484250037e+02,1.214402418211920889e+02,2.068990000000000009e+02,5.854299999999999926e+01,2.910721059597898375e+02,1.599900000000000091e+02,2.921296886523257399e+02,1.480219999999999914e+02,1.472059999999999889e+02,2.487560000000000002e+02,3.056449999999999818e+02,2.587740000000000009e+02,2.144164931470493514e+02,8.272136830997416723e+01,9.079500000000000171e+01,1.302859040381182467e+02,9.835699999999999932e+01,1.726977393062328474e+02,1.646900000000000119e+01,7.285899999999999466e+01,3.285300000000000153e+01,1.240499999999999936e+01,1.672199999999999989e+02,1.477292465790452525e+02,2.332820000000000107e+02,6.121500000000000341e+01,2.623450000000000273e+02,4.105899999999999750e+01,1.105399503549310367e+02,1.376727056273760930e+01,2.309120000000000061e+02,7.145300000000000296e+01,9.638200000000000500e+01,7.731432939197459575e+01,4.308925839290588300e+01,2.552066961421513369e+01,3.395018315354302274e+01,8.740931144467892011e+01,7.341200000000000614e+01,5.893599999999999994e+01,3.628494970822641363e+01,4.205799999999999983e+01,3.077945950795038854e+01,2.843109999999999786e+02,3.024599999999999866e+01,2.722200000000000131e+01,4.506499999999999773e+01,1.688117342381252328e+01,1.057678445693511993e+00,3.909220000000000255e+02,2.586930907013105241e+01,3.686800000000000210e+01,6.196300000000000097e+01,1.148033138920349074e+02,1.120296274343440501e+02,4.037029999999999745e+02,1.346670000000000016e+02,4.240577981223872825e+02,0.000000000000000000e+00,6.021390409348977357e+01,1.204779883210800762e+02,3.041454069874274069e+02,1.162759999999999962e+02,2.368912835067685307e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.083440498541756369e+02,3.342346136277960227e+02,8.581600000000000250e+01,3.097604891358100190e+02,1.862648842004787753e+01,1.546325702774775266e+02,5.621205127655251488e+01,6.289500000000000313e+01,3.936132910285630260e+02,1.283212762553036441e+02,8.541400000000000148e+01,1.063256571050475401e+02,1.312267874177088629e+02,4.784707610739983608e+01,1.583988874265664890e+02,9.958804546069228536e+01,1.347539999999999907e+02,4.820404911964043322e+02,4.734799809266706916e+01,2.159115412713474882e+02,1.257423786702014183e+02,5.903342108307813305e+02,8.562199999999999989e+01,3.345000000000000284e+01,1.053799999999999955e+02,5.824099999999999966e+01,5.377100000000000080e+01,7.511017171254070490e+01,1.529890000000000043e+02,8.641899999999999693e+01,2.137820000000000107e+02,3.741039999999999850e+02,1.800720000000000027e+02,1.834869999999999948e+02,5.171514389092038755e+02,5.843519999999999754e+02,2.076599999999999966e+02,5.410699999999999932e+01,3.745324508020570420e+02,7.618399999999999750e+01,2.100490000000000066e+02,1.476608317690017884e+02,2.991000000000000103e+00,3.854399999999999693e+01,1.240739999999999981e+02,2.083485487394291908e+02,3.551955434685388013e+02,3.246615410690242243e+02,1.646200000000000045e+02,4.423159999999999741e+02,8.477385782384691026e+01,1.029260000000000019e+02,2.506157099635251768e+02,1.571779999999999973e+02,9.486199999999999477e+01,1.041219999999999999e+02,1.189839999999999947e+02,1.487000000000000099e+00,6.315681325840291294e+01,1.237401645945313078e+02,6.437999999999999545e+01,1.533003926419734455e+02,1.019180000000000064e+02,9.347965810494568473e+01,1.490269999999999868e+02,5.516000000000000014e+00,2.969600000000000151e+01,4.723899999999999721e+01,2.917000000000000171e+01,5.262540731199567290e+01,4.143200000000000216e+01,3.034700000000000131e+01,9.038999999999999702e+00,1.220100000000000051e+01,4.090754036178244490e+01,7.749420128786532302e+00,1.198329999999999984e+02,7.626999999999999780e+00,5.598499999999999943e+01,6.690813559342142014e+01,3.195040405708472875e+01,3.623190786042368927e+01,3.548417351749826310e+01,3.275753214061243170e+02,5.797299999999999898e+01,2.334499999999999886e+01,2.118640417367799387e+02,2.570400000000000063e+01,1.610784842300417807e+01,2.066059999999999945e+02,6.665900000000000603e+01,7.967000000000000171e+01,5.625000000000000000e+00,1.950386028577850936e+02,1.386675329679695494e+02,2.413429999999999893e+02,9.924602984516323545e+01,6.538700000000000045e+01,9.217400000000000659e+01,1.920856520943949590e+02,1.321881314653653874e+02,4.321329999999999814e+02,2.765749999999999886e+02,1.850975071198979549e+02,0.000000000000000000e+00,2.082967896350194081e+01,1.220520898309976303e+02,1.070745546161265054e+02,1.449130000000000109e+02,2.408977415924035483e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.126647640606934289e+02,6.416611034698823346e+01,1.262240000000000038e+02,7.300726773787172874e+01,2.076372124486764648e+01,1.176950746177660818e+02,6.380920962316400136e+01,1.330339999999999918e+02,4.570071977836354904e+01,1.813142500864267648e+00,2.123189999999999884e+02,2.048338830962287602e+02,1.073348206179497595e+02,4.420152795578264460e+01,4.513629395497079599e+01,2.882232317383453335e+01,1.215709999999999980e+02,1.354755027172075756e+02,7.638484862297147515e+01,5.118445039369210292e+01,3.797996948389332061e+01,1.200388791008192300e+02,6.856000000000000227e+01,5.578699999999999903e+01,1.355409999999999968e+02,1.229499999999999993e+01,4.571300000000000097e+01,5.726703632801894095e+00,8.222499999999999432e+01,6.312700000000000244e+01,6.519299999999999784e+01,1.038559999999999945e+02,1.229729999999999990e+02,4.687700000000000244e+01,4.176777409209168468e+01,2.128149999999999977e+02,1.161959999999999980e+02,5.128999999999999915e+01,5.418846862339265158e+01,1.357280000000000086e+02,5.870000000000000284e+01,6.614604975177772417e+01,6.297299999999999898e+01,7.511799999999999500e+01,9.562199999999999989e+01,2.924993298326410596e+01,1.547022734702577509e+02,1.238214230333723265e+02,3.539730000000000132e+02,3.921900000000000119e+01,2.778601471815187196e+01,4.476599999999999824e+01,6.952485654686036298e+01,9.124099999999999966e+01,4.987199999999999989e+01,5.109499999999999886e+01,1.293199999999999932e+02,9.743500000000000227e+01,4.118510840224625014e+01,6.200954930389996633e+01,3.016799999999999926e+01,1.872538066016500693e+02,1.534120000000000061e+02,9.982496698593169526e+01,4.132699999999999818e+01,1.747100000000000009e+01,5.702300000000000324e+01,9.244299999999999784e+01,1.093110000000000070e+02,2.929693752157701070e+01,2.577599999999999980e+01,2.590500000000000114e+01,5.167199999999999704e+01,2.419399999999999906e+01,1.471230964199519065e+01,5.951570254244457736e+00,3.569200000000000017e+01,6.258200000000000074e+01,3.410900000000000176e+01,4.547268323982611093e+01,1.728248865400589693e+02,1.225524216860817717e+02,8.695664779555205826e+01,9.344069994839759374e+02,1.155300000000000082e+01,2.288180000000000121e+02,4.720978374139841662e+02,4.326999999999999957e+00,5.860398095195377266e+01,8.046860000000000355e+02,1.148799999999999955e+01,1.935380000000000109e+02,7.699699999999999989e+01,3.671753423131369232e+02,1.374959036268253385e+02,8.197709999999999582e+02,2.968551964495535458e+02,1.238689999999999998e+02,4.822599999999999909e+01,9.781743932850789633e+02,1.321029768119103380e+02,3.734420000000000073e+02,7.798120000000000118e+02,4.282601902694487421e+02,0.000000000000000000e+00,1.106720387533747108e+01,2.749269986935050269e+02,5.365883822212697396e+02,5.734370000000000118e+02,1.966226000686973521e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.248814198307583467e+01,3.292872773044005896e+01,9.209300000000000352e+01,4.365113624610406617e+01,1.120744042283537745e+01,1.059723245636128723e+02,3.036787192132865698e+01,5.658100000000000307e+01,2.720172453408079605e+01,6.759401190388864222e+01,5.020400000000000063e+01,4.418214404558510999e+00,6.427745360638724037e+01,1.404893950544373027e+01,2.469288720481111810e+01,1.642917265598992316e+01,3.508200000000000074e+01,1.094594711014429578e+02,2.080335386442006751e+01,1.518171154426503655e+01,1.870522526040917199e+01,1.049784653389991718e+02,5.072099999999999653e+01,3.040500000000000114e+01,9.689799999999999613e+01,1.500999999999999890e+00,1.110200000000000031e+01,2.172667904926940174e+00,3.389000000000000057e+01,2.321099999999999852e+01,1.565300000000000047e+01,1.862789999999999964e+02,5.733800000000000097e+01,2.292599999999999838e+01,3.418098321903359249e+01,1.111410000000000053e+02,5.117900000000000205e+01,5.141000000000000014e+00,2.830604461837162589e+01,3.204999999999999716e+01,4.701999999999999957e+00,5.938838202161819879e+01,3.953900000000000148e+01,1.270400000000000063e+01,2.154599999999999937e+01,1.593850765057063157e+01,7.655521475794729724e+01,4.692207818964943300e+01,9.449800000000000466e+01,1.676699999999999946e+01,1.136794780399076998e+01,2.001000000000000156e+01,1.388041857572703464e+01,2.952299999999999969e+01,1.523099999999999987e+01,1.750700000000000145e+01,1.276900000000000013e+01,3.600099999999999767e+01,1.387634700550914424e+01,8.808019433572158619e+01,8.371599999999999397e+01,1.360244681657236754e+02,5.244200000000000017e+01,8.429827467686666864e+01,2.420279999999999916e+02,1.821690000000000111e+02,7.030700000000000216e+01,8.816400000000000148e+01,2.718820000000000050e+02,2.042246810880752150e+02,1.403640000000000043e+02,6.962399999999999523e+01,1.627549999999999955e+02,5.645700000000000074e+01,2.548620962825097251e+02,2.220873374434326752e+00,2.954150000000000205e+02,1.362719999999999914e+02,9.101399999999999579e+01,1.171959957992004888e+02,7.358206982156913512e+01,1.923960314476068234e+01,4.812150667106143231e+01,5.436872445862286440e+01,1.732429999999999950e+02,1.047540000000000049e+02,7.053962438589010731e+01,4.631700000000000017e+01,7.497296343642302574e+00,3.120919999999999845e+02,4.795799999999999841e+01,2.797400000000000020e+01,6.932599999999999341e+01,2.842989939612405870e+00,3.189095530399092548e-01,4.306799999999999784e+01,1.369477312234394395e+00,3.241999999999999993e+00,1.127100000000000080e+01,1.762674712072147187e+01,2.532069486765742639e+01,2.950059999999999718e+02,1.064039999999999964e+02,5.800109181325468910e+01,0.000000000000000000e+00,5.934504285269248669e+00,5.437225983556446351e+01,4.275402504121087190e+02,3.476410000000000196e+02,1.073381146787051108e+02
2.792228651835380902e+02,4.389383440685218716e+02,1.179251233958475922e+02,9.798395710732323494e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.167715334370481628e+01,3.359433147715893142e+02,6.713399146012844199e+01,3.391888923631519503e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.228290000000000077e+02,8.975799999999999557e+01,1.315780000000000030e+02,1.008179999999999978e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.406499999999999950e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.316600000000000037e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.821214508096416296e+01,3.354077587791842348e+02,7.449645446082556077e+01,4.521530196158946069e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.594450563204645164e+02,1.928519210663312577e+01,2.253267574954108809e+01,1.204960628728763972e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.684028837314028237e+02,1.556465038054282388e+02,1.204037500813709016e+02,1.147671702832529661e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
